Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-12V4000M53-000094;;600;HEX SCREW;12V4000M53;12VM53;;06.01013-1225;5305121564940;;;14;OIL PAN;14 OIL PAN;0.064 KGM;0.064 KGM;M 10 X100;;31;X00027259;12V4000M53-0031-01.webp;12V4000M53;12VM53-14;;Superseded;000931010315;914007010031, 06010133225, 06.01013-3225, 197Y00008/1, 000931010348, 000931010146, 06.01013-1225;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0031-01-600.webp
RB-12V4000M40A-000012;;110;HEX SCREW;12V4000M40A;12VM40A;;06.01013-1227;5305121419888;;;11;CRANKCASE;11 CRANKCASE;0.021 KGM;0.021 KGM;M 10 X 20;;13;010.00475;12V4000M40A-0012-01.webp, 12V4000M40A-0012-02.webp;12V4000M40A;12VM40A-11;;Superseded;000933010089;000933010128, 06.01283-3213, 06012833213, 000933010016, 06.01013-1227, 06.01283-1213;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000945;;225;HEX SCREW;12V4000M40A;12VM40A;;06.01013-1313;5305121564878;;;143;CARRIER HOUSING;143 CARRIER HOUSING;0.045 KGM;0.045 KGM;M 12 X 40;;158;140.00233;12V4000M40A-0157-01.webp;12V4000M40A;12VM40A-143;;Superseded;000933012071;000933012020, 06.01013-1313, 06010131313, 06.01283-3319, 06012833319;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001742;;686;HEX SCREW;12V4000M40A;12VM40A;;06.01013-3218;5305121428224;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.047 KGM;0.047 KGM;M 10 X 65;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;000931010230;197Y00074/1, 06.01013-3218, 06010133218, 000931010331, 000931010110;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-000094;;600;HEX SCREW;12V4000M53;12VM53;;06.01013-3225;5305121564940;;;14;OIL PAN;14 OIL PAN;0.064 KGM;0.064 KGM;M 10 X100;;31;X00027259;12V4000M53-0031-01.webp;12V4000M53;12VM53-14;;Superseded;000931010315;914007010031, 06010133225, 06.01013-3225, 197Y00008/1, 000931010348, 000931010146, 06.01013-1225;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0031-01-600.webp
RB-12V4000M40A-000559;;650;HEX SCREW;12V4000M40A;12VM40A;;06.01013-3316;5305121419922;;;81;FUEL PIPEWORK BEFORE DELIVERY PUMP;81 FUEL PIPEWORK BEFORE DELIVERY PUMP;0.057 KGM;0.057 KGM;M 12 X 55;;104;X00030241;12V4000M40A-0102-01.webp, 12V4000M40A-0102-02.webp, 12V4000M40A-0103-01.webp, 12V4000M40A-0103-02.webp, 12V4000M40A-0104-01.webp;12V4000M40A;12VM40A-81;;Superseded;000933012050;000931012041, 06.01013-3316, 000931012182, 06010133316;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001278;;30;HEX SCREW;12V4000M40A;12VM40A;;06.01013-9325;5305121428236;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.099 KGM;0.099 KGM;M 12 X100;;213;180.00459;12V4000M40A-0213-01.webp;12V4000M40A;12VM40A-185;;Superseded;000931012148;000931012076, 06.01013-9325, 06010139325, 06010133325;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002105;;950;HEX SCREW;12V4000M40A;12VM40A;;06.01283-0910;5305123341605;;;507;WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;0.004 KGM;0.004 KGM;M 6 X 12;;331;XS526500.00023;12V4000M40A-0330-01.webp, 12V4000M40A-0330-02.webp, 12V4000M40A-0331-01.webp;12V4000M40A;12VM40A-507;;Superseded;304017006058;0636015294, 000933006103, 000933006015, 06.01283-0910, 000933006016;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M70-000950;;110;HEX SCREW;12V4000M70;12VM70;;06.01283-0913;5305121564862;;;;;;0.006 KGM;0.006 KGM;M 6 X 20;;154;X00014143;12V4000M70-0154-01.webp;12V4000M70;;;Superseded;000933006088;000933006121, 000931006081, 000933006046, 06.01283-0913;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0154-01-110.webp
RB-12V4000M40A-000156;;100;HEX SCREW;12V4000M40A;12VM40A;;06.01283-0915;5305123543735;;;;;;0.006 KGM;0.006 KGM;M 6 X 25;;31;X00014074;12V4000M40A-0031-01.webp;12V4000M40A;;;Superseded;304017006063;000933006127, 914005006009, 06.01283-2915, 000933006058, 000933006089, 06.01283-0915, 06012832915;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000108;;130;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1113;5305123305489;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.012 KGM;0.012 KGM;M 8 X 20;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008079;0039905801, 304017008000, 304017008007, 914005008010, 000933008147, 000933008036, 06.01283-1113, 000933008108, 23506222, DDE 23506222, 5241310020;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000089;;100;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1114;5305121437855;;;14;OIL PAN;14 OIL PAN;0.013 KGM;0.013 KGM;M 8 X 22;;22;180.00057;12V4000M40A-0021-01.webp, 12V4000M40A-0021-02.webp;12V4000M40A;12VM40A-14;;Superseded;000933008114;000933008154, 06.01283-3114, 06012833114, 000933008048, 06.01283-1114;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000112;;155;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1115;5305123341818;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.013 KGM;0.013 KGM;M 8 X 25;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008081;304017008010, 000933008153, 06.01283-1115, 000933008057, 000933008115;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000012;;110;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1213;5305121419888;;;11;CRANKCASE;11 CRANKCASE;0.021 KGM;0.021 KGM;M 10 X 20;;13;010.00475;12V4000M40A-0012-01.webp, 12V4000M40A-0012-02.webp;12V4000M40A;12VM40A-11;;Superseded;000933010089;000933010128, 06.01283-3213, 06012833213, 000933010016, 06.01013-1227, 06.01283-1213;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000040;;20;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1215;5305121564872;;;11;CRANKCASE;11 CRANKCASE;0.024 KGM;0.024 KGM;M 10 X 25;;15;010.00021;12V4000M40A-0015-01.webp;12V4000M40A;12VM40A-11;;Superseded;000933010035;06.01283-1215, 06012833215, 06.01283-3215, 000933010105, 000933010034, 23526514;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001385;;250;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1216;5305121444022;;;189;OIL REPLENISHMENT PUMP;189 OIL REPLENISHMENT PUMP;0.025 KGM;0.025 KGM;M 10 X 28;;224;XS524180.00020;12V4000M40A-0223-01.webp, 12V4000M40A-0223-02.webp, 12V4000M40A-0224-01.webp;12V4000M40A;12VM40A-189;;Superseded;000933010180;06.01283-1216, 000931010009, 000933010044, 000933010157;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000912;;190;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1217;5305121564873;;;142;CONSTANT-PRESSURE EXHAUST MANIFOLD;142 CONSTANT-PRESSURE EXHAUST MANIFOLD;0.027 KGM;0.027 KGM;M 10 X 30;;154;140.00231;12V4000M40A-0154-01.webp;12V4000M40A;12VM40A-142;;Superseded;000933010092;000931010018, 000933010047, 000933010129, 06012831217, 06.01283-1217, 06.01283-3217, 06012833217;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000016;;135;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1218;5305121564858;;;11;CRANKCASE;11 CRANKCASE;0.027 KGM;0.027 KGM;M 10 X 35;;13;010.00475;12V4000M40A-0012-01.webp, 12V4000M40A-0012-02.webp;12V4000M40A;12VM40A-11;;Superseded;000933010093;000931010040, 000931010228, 000933010145, 000933010056, 06.01283-1218, 000933010093/45;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001191;;350;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1219;5305121419896;;;183;OIL FILTRATION/COOLING;183 OIL FILTRATION/COOLING;0.031 KGM;0.031 KGM;M 10 X 40;;198;X00021913;12V4000M40A-0198-01.webp;12V4000M40A;12VM40A-183;;Superseded;000933010094;000931010282, 000931010053, 000931010054, 06.01283-1219, 000933010062, 06.01013-1213, 000N05224/1;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001289;;110;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1315;5305121564875;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.035 KGM;0.035 KGM;M 12 X 25;;213;180.00459;12V4000M40A-0213-01.webp;12V4000M40A;12VM40A-185;;Superseded;000933012054;06.01283-1315, 06012833315;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000167;;25;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1317;5305121564876;;;24;GEARCASE, AUX PTO END;24 GEARCASE, AUX PTO END;0.038 KGM;0.038 KGM;M 12 X 30;;34;020.00004;12V4000M40A-0034-01.webp;12V4000M40A;12VM40A-24;;Superseded;000933012056;000933012015, 06.01283-3317, 06012833317, 06.01283-1317;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001375;;80;HEX SCREW;12V4000M40A;12VM40A;;06.01283-1318;5305121564877;;;189;OIL REPLENISHMENT PUMP;189 OIL REPLENISHMENT PUMP;0.042 KGM;0.042 KGM;M 12 X 35;;224;XS524180.00020;12V4000M40A-0223-01.webp, 12V4000M40A-0223-02.webp, 12V4000M40A-0224-01.webp;12V4000M40A;12VM40A-189;;Superseded;000933012077;000933012018, 06.01283-3318, 06012833318, 5269900301, 06.01283-1318;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000156;;100;HEX SCREW;12V4000M40A;12VM40A;;06.01283-2915;5305123543735;;;;;;0.006 KGM;0.006 KGM;M 6 X 25;;31;X00014074;12V4000M40A-0031-01.webp;12V4000M40A;;;Superseded;304017006063;000933006127, 914005006009, 06.01283-2915, 000933006058, 000933006089, 06.01283-0915, 06012832915;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000089;;100;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3114;5305121437855;;;14;OIL PAN;14 OIL PAN;0.013 KGM;0.013 KGM;M 8 X 22;;22;180.00057;12V4000M40A-0021-01.webp, 12V4000M40A-0021-02.webp;12V4000M40A;12VM40A-14;;Superseded;000933008114;000933008154, 06.01283-3114, 06012833114, 000933008048, 06.01283-1114;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000918;;230;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3211;5305121580033;;;142;CONSTANT-PRESSURE EXHAUST MANIFOLD;142 CONSTANT-PRESSURE EXHAUST MANIFOLD;0.02 KGM;0.02 KGM;M 10 X 16;;155;140.00231;12V4000M40A-0154-01.webp;12V4000M40A;12VM40A-142;;Superseded;000933010198;000933010218, 06.01283-3211, 06012833211, 000933010107, 000933010008;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000012;;110;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3213;5305121419888;;;11;CRANKCASE;11 CRANKCASE;0.021 KGM;0.021 KGM;M 10 X 20;;13;010.00475;12V4000M40A-0012-01.webp, 12V4000M40A-0012-02.webp;12V4000M40A;12VM40A-11;;Superseded;000933010089;000933010128, 06.01283-3213, 06012833213, 000933010016, 06.01013-1227, 06.01283-1213;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000040;;20;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3215;5305121564872;;;11;CRANKCASE;11 CRANKCASE;0.024 KGM;0.024 KGM;M 10 X 25;;15;010.00021;12V4000M40A-0015-01.webp;12V4000M40A;12VM40A-11;;Superseded;000933010035;06.01283-1215, 06012833215, 06.01283-3215, 000933010105, 000933010034, 23526514;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000912;;190;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3217;5305121564873;;;142;CONSTANT-PRESSURE EXHAUST MANIFOLD;142 CONSTANT-PRESSURE EXHAUST MANIFOLD;0.027 KGM;0.027 KGM;M 10 X 30;;154;140.00231;12V4000M40A-0154-01.webp;12V4000M40A;12VM40A-142;;Superseded;000933010092;000931010018, 000933010047, 000933010129, 06012831217, 06.01283-1217, 06.01283-3217, 06012833217;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000618;;3050;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3220;5305121419898;;;81;FUEL PIPEWORK BEFORE DELIVERY PUMP;81 FUEL PIPEWORK BEFORE DELIVERY PUMP;0.034 KGM;0.034 KGM;M 10 X 45;;105;X00030241;12V4000M40A-0102-01.webp, 12V4000M40A-0102-02.webp, 12V4000M40A-0103-01.webp, 12V4000M40A-0103-02.webp, 12V4000M40A-0104-01.webp;12V4000M40A;12VM40A-81;;Superseded;000933010116;000931010264, 06.01283-3220, 06012833220, 000931010067, 000933010328, 000933010234, 000933010065;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000167;;25;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3317;5305121564876;;;24;GEARCASE, AUX PTO END;24 GEARCASE, AUX PTO END;0.038 KGM;0.038 KGM;M 12 X 30;;34;020.00004;12V4000M40A-0034-01.webp;12V4000M40A;12VM40A-24;;Superseded;000933012056;000933012015, 06.01283-3317, 06012833317, 06.01283-1317;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001375;;80;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3318;5305121564877;;;189;OIL REPLENISHMENT PUMP;189 OIL REPLENISHMENT PUMP;0.042 KGM;0.042 KGM;M 12 X 35;;224;XS524180.00020;12V4000M40A-0223-01.webp, 12V4000M40A-0223-02.webp, 12V4000M40A-0224-01.webp;12V4000M40A;12VM40A-189;;Superseded;000933012077;000933012018, 06.01283-3318, 06012833318, 5269900301, 06.01283-1318;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000945;;225;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3319;5305121564878;;;143;CARRIER HOUSING;143 CARRIER HOUSING;0.045 KGM;0.045 KGM;M 12 X 40;;158;140.00233;12V4000M40A-0157-01.webp;12V4000M40A;12VM40A-143;;Superseded;000933012071;000933012020, 06.01013-1313, 06010131313, 06.01283-3319, 06012833319;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000665;;145;HEX SCREW;12V4000M40A;12VM40A;;06.01283-3320;5305121419920;;;86;LEAK-OFF FUEL LINE / FUEL RETURN;86 LEAK-OFF FUEL LINE / FUEL RETURN;0.049 KGM;0.049 KGM;M 12 X 45;;115;080.00270;12V4000M40A-0115-01.webp;12V4000M40A;12VM40A-86;;Superseded;000933012093;914126012010, 06012833320, 06.01283-3320, 000931012025, 000931012114, 000933012021;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000008;;70;BOLT HEX SOC HD;12V4000M40A;12VM40A;;06.02093-0405;5305121696486;;;11;CRANKCASE;11 CRANKCASE;0.011 KGM;0.011 KGM;M 8 X 16;;13;010.00475;12V4000M40A-0012-01.webp, 12V4000M40A-0012-02.webp;12V4000M40A;12VM40A-11;;Superseded;000912008115;000912008085, 000912008143, 000912008005, 06.02093-0405;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001517;;200;BOLT HEX SOC HD;12V4000M53;12VM53;;06.02093-0409;5305121420989;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.014 KGM;0.014 KGM;M 8 X 25;;213;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp;12V4000M53;12VM53-185;;Superseded;000912008055;06.02192-0409, 06.02093-0409, 06021920409, 000912008013;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-01-200.webp
RB-12V4000M53-001971;;3320;SCREW;12V4000M53;12VM53;;06.02093-0411;5305123755074;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;0.017 KGM;0.017 KGM;M 8 X 35;;240;XS594200.00156;;12V4000M53;12VM53-200;;Superseded;000912008022;06.02192-0411, 06021920411, 000912008098, 000912008021, 06.02093-0411;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001287;;95;BOLT HEX SOC HD;12V4000M40A;12VM40A;;06.02093-0509;5305121425841;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.024 KGM;0.024 KGM;M 10 X 25;;213;180.00459;12V4000M40A-0213-01.webp;12V4000M40A;12VM40A-185;;Superseded;000912010065;000912010006, 06.02093-0509, 06020930509;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000078;;20;SCREW;12V4000M40A;12VM40A;;06.02093-0510;5305121564930;;;14;OIL PAN;14 OIL PAN;0.027 KGM;0.027 KGM;M 10 X 30;;22;180.00057;12V4000M40A-0021-01.webp, 12V4000M40A-0021-02.webp;12V4000M40A;12VM40A-14;;Superseded;000912010038;06.02192-0510, 06021920510, 000912010009, 06.02093-0510, 8691840010;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001224;;175;BOLT HEX SOC HD;12V4000M40A;12VM40A;;06.02093-0512;5305121425850;;;;;;0.031 KGM;0.031 KGM;M 10 X 40;;200;5241800911;12V4000M40A-0199-01.webp, 12V4000M40A-0199-02.webp;12V4000M40A;;;Superseded;000912010064;06.02093-0512;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001282;;2850;SCREW;12V4000M53;12VM53;;06.02099-0331;5305121425938;;;143;CARRIER HOUSING;143 CARRIER HOUSING;0.006 KGM;0.006 KGM;M 6 X 20;;171;XS594140.00040;12V4000M53-0170-01.webp;12V4000M53;12VM53-143;;Superseded;000912006018;06.02099-0331, 06020990331, 000912006017;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0170-01-2850.webp
RB-12V4000M70-001407;;150;SCREW;12V4000M70;12VM70;;06.02170-0609;;;;;;;0.019 KGM;0.019 KGM;M 10 X 25;;207;X59418100011/87;;12V4000M70;;;Superseded;06021700609;06.02170-0609;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001517;;200;BOLT HEX SOC HD;12V4000M53;12VM53;;06.02192-0409;5305121420989;;;185;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.014 KGM;0.014 KGM;M 8 X 25;;213;XS594180.00080;12V4000M53-0212-01.webp, 12V4000M53-0212-02.webp;12V4000M53;12VM53-185;;Superseded;000912008055;06.02192-0409, 06.02093-0409, 06021920409, 000912008013;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0212-01-200.webp
RB-12V4000M53-001971;;3320;SCREW;12V4000M53;12VM53;;06.02192-0411;5305123755074;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;0.017 KGM;0.017 KGM;M 8 X 35;;240;XS594200.00156;;12V4000M53;12VM53-200;;Superseded;000912008022;06.02192-0411, 06021920411, 000912008098, 000912008021, 06.02093-0411;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000078;;20;SCREW;12V4000M40A;12VM40A;;06.02192-0510;5305121564930;;;14;OIL PAN;14 OIL PAN;0.027 KGM;0.027 KGM;M 10 X 30;;22;180.00057;12V4000M40A-0021-01.webp, 12V4000M40A-0021-02.webp;12V4000M40A;12VM40A-14;;Superseded;000912010038;06.02192-0510, 06021920510, 000912010009, 06.02093-0510, 8691840010;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001333;;250;BOLT HEX SOC HD;12V4000M53;12VM53;;06.02192-0511;5305121425846;;;180;LUBRICATING OIL SYSTEM;180 LUBRICATING OIL SYSTEM;0.03 KGM;0.03 KGM;M 10 X 35;;184;XS594180.00098;12V4000M53-0184-01.webp;12V4000M53;12VM53-180;;Superseded;000912010066;06.02192-0511, 06021920511, 000912010119;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0184-01-250.webp
RB-16V4000M73-001180;;500;STUD;16V4000M73;16VM73;;06.06225-0808;5307121413980;;;125;AIR ROUTING BETWEEN TURBOCHARGER AND CHARGE-AIR COOLER;125 AIR ROUTING BETWEEN TURBOCHARGER AND CHARGE-AIR COOLER;0.02 KGM;0.02 KGM;M 10 X 30;;175;XS595120.00004;16V4000M73-0175-01.webp;16V4000M73;16VM73-125;;Superseded;000939010009;06.06225-0808, 000939010047;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0175-01-500.webp
RB-12V4000M40A-000178;;60;STUD;12V4000M40A;12VM40A;;06.06225-0908;5307123444204;;;24;GEARCASE, AUX PTO END;24 GEARCASE, AUX PTO END;0.033 KGM;0.033 KGM;M 12 X 30;;36;020.00111;12V4000M40A-0036-01.webp;12V4000M40A;12VM40A-24;;Superseded;000939012023;06.06225-0908;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000814;;1050;SCREWED PLUG;12V4000M40A;12VM40A;;06.08040-0101;5365121463984;;;120;AIR SYSTEM / AIR DUCTING;120 AIR SYSTEM / AIR DUCTING;0.006 KGM;0.006 KGM;M 10 X 1;;135;XS526120.00007;12V4000M40A-0134-01.webp, 12V4000M40A-0134-02.webp;12V4000M40A;12VM40A-120;;Superseded;000908010002;0009971632, 06.08040-0101, 11.20095-2024, X00032037, 000908010000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000064;;115;THREAD PLUG;12V4000M40A;12VM40A;;06.08040-0102;5365013013902;;;14;OIL PAN;14 OIL PAN;0.012 KGM;0.012 KGM;M 12 X 1,5;;20;010.00061;12V4000M40A-0020-01.webp;12V4000M40A;12VM40A-14;;Superseded;000908012003;Z=2 911 272 751, 000908012000, 06.08040-0102;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000586;;1450;SCREW PLUG;12V4000M40A;12VM40A;;06.08040-0103;5365121786534;;;81;FUEL PIPEWORK BEFORE DELIVERY PUMP;81 FUEL PIPEWORK BEFORE DELIVERY PUMP;0.017 KGM;0.017 KGM;M 14 X 1,5;;105;X00030241;12V4000M40A-0102-01.webp, 12V4000M40A-0102-02.webp, 12V4000M40A-0103-01.webp, 12V4000M40A-0103-02.webp, 12V4000M40A-0104-01.webp;12V4000M40A;12VM40A-81;;Superseded;000908014001;DDE N000908014000, 000908014001M, 06.08040-0103, 000908014000, 06080420603;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-002015;;70;THREADED PLUG;12V4000M53;12VM53;;06.08040-0104;5365121936235;;;;;;0.002 KGM;0.002 KGM;M 16 X 1,5;;242;X59420200182;12V4000M53-0242-01.webp;12V4000M53;;;Superseded;000908016001;DDE N000908016000, 000908016000, 06.08040-0104;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0242-01-70.webp
RB-12V4000M40A-000149;;100;PLUG;12V4000M40A;12VM40A;;06.08040-0105;5365121786535;;;;;;0.029 KGM;0.029 KGM;M 18 X 1,5;;30;X00014067;12V4000M40A-0030-01.webp;12V4000M40A;;;Superseded;000908018002;000908018000, 06.08040-0105;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000118;;15;PLUG;12V4000M40A;12VM40A;;06.08040-0106;5365121250122;;;;;;0.039 KGM;0.039 KGM;M 20 X 1,5;;27;5240103837;12V4000M40A-0027-01.webp;12V4000M40A;;;Superseded;000908020000;06.08040-0106, 000908020001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000933;;90;PLUG;12V4000M40A;12VM40A;;06.08040-0107;5365121649597;;;143;CARRIER HOUSING;143 CARRIER HOUSING;0.048 KGM;0.048 KGM;M 22 X 1,5;;157;140.00233;12V4000M40A-0157-01.webp;12V4000M40A;12VM40A-143;;Superseded;000908022001;000908022000, 06.08040-0107;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
